queue_id,num_people_waiting,queue_length,active_counters,avg_service_time,priority_customers,day_of_week,time_of_day,historical_queue_load,previous_waiting_time,actual_waiting_time
3454,5,10,4,12.3,0.0,Sunday,17:23,9.0,19.9,19.2
3455,11,17,4,8.1,0.0,Monday,21:50,9.5,18.9,27.2
3456,11,16,5,8.4,1.0,Monday,12:53,8.0,,32.3
3457,11,15,4,8.3,2.0,Monday,14:07,6.9,16.4,42.0
3458,7,13,4,9.2,0.0,Thursday,17:54,4.8,36.2,23.8
3459,10,14,4,8.3,2.0,Sunday,08:06,5.0,,30.9
3460,10,14,4,8.9,0.0,Friday,15:27,10.0,10.7,28.3
3461,5,10,5,6.9,0.0,Tuesday,04:10,4.1,3.6,1.4
3462,4,10,5,,0.0,Friday,00:14,0.0,5.4,3.5
3463,11,18,6,8.2,0.0,Wednesday,19:25,10.7,3.9,17.8
3464,12,16,4,2.2,0.0,Sunday,14:39,5.4,2.7,4.6
3465,8,13,5,6.8,0.0,Saturday,06:55,12.1,17.7,11.3
3466,5,10,3,9.6,3.0,Monday,04:15,,8.2,33.6
3467,6,13,5,6.0,1.0,Saturday,19:57,11.9,10.1,16.0
3468,7,13,3,12.8,0.0,Saturday,04:48,10.3,22.9,34.1
3469,8,12,2,11.9,1.0,Monday,15:12,7.5,34.5,72.8
3470,3,6,2,4.1,,Tuesday,06:52,6.9,8.0,7.3
3471,16,22,4,7.0,1.0,Tuesday,16:04,9.7,16.1,38.1
3472,12,17,4,10.9,0.0,Thursday,16:11,8.3,18.4,38.0
3473,4,8,3,,0.0,Thursday,04:53,10.8,5.1,8.9
3474,8,12,4,9.6,1.0,Wednesday,19:37,11.7,0.0,32.0
3475,19,25,6,9.9,1.0,Saturday,13:21,14.9,12.3,54.4
3476,1,4,2,9.2,0.0,Monday,23:04,0.7,36.7,9.6
3477,10,14,4,8.9,0.0,Monday,17:44,13.0,28.4,37.8
3478,8,12,3,11.0,2.0,Sunday,00:27,3.1,9.1,30.3
3479,9,14,4,6.7,0.0,Monday,02:30,4.9,18.6,15.1
3480,8,14,4,5.7,0.0,Sunday,12:36,7.8,17.4,19.0
3481,9,14,5,8.7,1.0,Tuesday,19:55,6.9,11.9,47.9
3482,7,12,5,8.6,1.0,Thursday,18:36,12.3,24.6,21.5
3483,8,11,3,7.3,1.0,Friday,15:10,8.4,29.6,30.1
3484,9,15,4,6.3,1.0,Thursday,21:00,3.8,17.7,21.0
3485,5,8,2,8.8,0.0,Monday,08:28,6.1,21.0,25.2
3486,15,20,4,5.3,1.0,Thursday,19:47,9.2,6.5,27.1
3487,6,12,4,14.4,2.0,Saturday,02:03,4.1,9.6,35.1
3488,4,9,3,8.5,0.0,Wednesday,08:41,6.5,27.8,14.9
3489,7,12,5,6.2,0.0,Thursday,10:13,11.2,0.2,8.3
3490,15,25,5,14.5,1.0,Wednesday,18:44,15.8,30.5,68.3
3491,14,18,4,5.2,2.0,Saturday,07:59,,26.0,26.8
3492,14,18,3,6.3,0.0,Wednesday,16:31,11.1,3.0,35.2
3493,15,19,4,3.5,0.0,Monday,20:11,9.7,12.7,18.5
3494,8,12,3,9.1,0.0,Thursday,09:07,9.2,21.8,27.3
3495,5,9,4,7.7,0.0,Tuesday,18:53,5.0,12.0,10.1
3496,6,12,5,3.4,0.0,Thursday,15:33,9.2,6.3,2.5
3497,9,15,5,3.7,2.0,Wednesday,12:19,6.8,10.1,17.5
3498,3,8,2,9.8,1.0,Wednesday,00:13,3.6,18.2,17.3
3499,9,14,2,2.0,2.0,Tuesday,07:12,11.1,2.8,10.1
3500,13,18,4,3.3,3.0,Friday,17:22,,0.9,48.6
3501,4,7,2,5.2,1.0,Monday,10:14,8.4,22.2,19.9
3502,12,16,4,7.8,1.0,Saturday,07:27,6.9,,38.2
3503,4,7,2,6.3,1.0,Sunday,21:32,7.7,16.4,17.1
3504,7,15,4,13.2,1.0,Thursday,06:48,3.3,16.2,24.7
3505,5,9,3,10.2,1.0,Sunday,07:53,3.8,20.0,18.3
3506,13,19,5,6.2,0.0,Tuesday,15:38,7.6,2.3,20.2
3507,6,12,5,10.9,2.0,Tuesday,09:55,6.6,6.5,23.4
3508,6,9,2,8.4,0.0,Monday,09:53,8.4,26.6,32.8
3509,6,10,2,8.1,2.0,Saturday,12:15,5.7,21.6,45.6
3510,14,18,4,8.7,0.0,Saturday,19:29,12.1,12.6,48.8
3511,6,10,4,5.4,1.0,Thursday,09:08,7.5,21.8,12.7
3512,9,12,2,9.8,0.0,Sunday,16:16,7.4,44.1,59.7
3513,14,20,5,12.9,1.0,Friday,12:42,11.5,17.1,66.1
3514,6,12,5,6.7,0.0,Saturday,14:11,7.7,11.7,15.3
3515,15,21,5,10.0,0.0,Friday,17:16,12.0,19.1,41.6
3516,7,14,6,9.2,1.0,Saturday,11:09,12.5,20.4,21.2
3517,7,13,3,8.7,0.0,Saturday,08:59,8.0,16.2,22.6
3518,6,12,4,9.4,1.0,Tuesday,12:25,11.2,15.9,27.4
3519,9,12,2,5.6,1.0,Wednesday,11:37,12.1,27.1,37.2
3520,15,22,5,8.9,3.0,Thursday,13:38,13.6,15.4,50.9
3521,12,18,6,5.7,0.0,Saturday,13:26,11.2,12.5,20.3
3522,10,14,4,12.2,2.0,Wednesday,19:39,10.7,22.3,53.5
3523,7,10,3,5.3,1.0,Thursday,19:00,8.5,11.6,22.3
3524,10,14,3,5.5,1.0,Thursday,10:52,12.7,5.6,24.0
3525,5,9,3,6.1,0.0,Saturday,04:16,9.8,8.8,10.2
3526,8,15,3,10.8,0.0,Thursday,11:00,6.1,20.0,39.3
3527,6,10,4,7.6,0.0,Saturday,14:31,13.2,17.3,22.8
3528,7,12,3,10.3,1.0,Thursday,07:35,9.8,23.3,31.5
3529,10,16,6,7.4,1.0,Tuesday,12:13,12.1,14.5,20.4
3530,5,8,3,,0.0,Tuesday,23:11,12.1,6.1,14.1
3531,6,10,3,10.2,2.0,Thursday,14:07,8.9,32.5,40.7
3532,8,12,3,7.3,0.0,Monday,19:44,5.0,,30.3
3533,4,9,4,6.8,0.0,Wednesday,09:53,3.2,9.4,7.2
3534,6,13,5,8.1,0.0,Thursday,07:41,10.8,0.0,9.2
3535,10,14,4,5.9,0.0,Tuesday,19:59,4.8,7.1,15.9
3536,8,13,5,7.1,0.0,Saturday,09:07,7.1,13.8,17.5
3537,9,15,4,6.2,2.0,Tuesday,15:30,14.2,11.3,24.9
3538,9,14,4,,0.0,Tuesday,10:52,8.7,7.9,12.4
3539,14,18,4,10.2,0.0,Monday,19:52,10.5,7.6,52.0
3540,10,16,5,9.5,0.0,Sunday,19:19,4.6,19.2,23.1
3541,7,12,4,5.7,1.0,Saturday,16:21,9.7,13.3,18.8
3542,9,15,4,4.9,0.0,Monday,08:10,8.8,21.9,16.4
3543,9,14,4,5.9,2.0,Monday,14:07,18.3,23.1,30.0
3544,9,13,3,10.3,1.0,Saturday,14:15,9.7,21.9,51.7
3545,8,10,2,6.3,1.0,Sunday,20:14,7.0,30.3,32.9
3546,9,13,4,7.4,2.0,Friday,20:21,8.0,4.6,27.6
3547,6,10,4,6.4,1.0,Thursday,15:30,8.2,17.2,15.0
3548,2,7,3,5.3,0.0,Monday,14:12,6.2,14.9,9.4
3549,5,9,2,8.0,0.0,Saturday,22:06,9.8,14.3,16.3
3550,7,16,5,7.0,3.0,Tuesday,10:06,10.7,7.6,21.3
3551,17,23,4,3.2,0.0,Monday,15:04,12.4,6.5,18.1
3552,4,8,2,10.7,1.0,Thursday,00:46,6.2,28.7,23.7
3553,7,13,3,4.0,1.0,Sunday,02:36,6.7,1.0,2.6
3554,7,12,4,4.7,2.0,Tuesday,19:26,4.4,0.9,10.0
3555,11,17,3,11.9,0.0,Sunday,16:25,5.3,7.6,46.4
3556,20,23,3,11.1,0.0,Thursday,16:08,12.1,14.1,92.1
3557,12,16,4,3.8,0.0,Monday,07:14,5.4,4.5,7.2
3558,11,17,4,5.1,0.0,Tuesday,18:21,8.2,13.3,23.1
3559,16,21,4,6.8,0.0,Wednesday,19:53,7.8,2.5,35.9
3560,7,11,4,3.2,1.0,Wednesday,16:53,3.9,,6.9
3561,11,17,5,9.2,0.0,Saturday,13:02,14.5,16.3,33.9
3562,7,11,4,8.8,0.0,Wednesday,14:59,12.4,15.3,23.0
3563,10,15,5,,1.0,Friday,17:44,16.7,12.8,19.9
3564,7,11,3,6.5,0.0,Tuesday,08:13,10.1,17.6,23.5
3565,14,18,4,6.6,1.0,Thursday,11:51,11.4,12.3,35.5
3566,6,12,4,7.3,0.0,Tuesday,10:05,4.9,22.4,12.6
3567,8,11,2,8.8,1.0,Monday,18:49,5.4,43.8,54.2
3568,9,12,3,7.4,1.0,Monday,09:26,8.1,23.8,33.5
3569,7,13,5,6.4,0.0,Saturday,21:56,7.6,2.6,11.6
3570,11,17,6,8.6,0.0,Thursday,14:21,11.5,7.0,21.3
3571,9,12,3,10.9,1.0,Wednesday,20:39,8.4,30.1,47.5
3572,5,9,3,2.0,1.0,Thursday,11:19,12.2,16.4,1.7
3573,7,10,3,9.4,0.0,Sunday,23:55,4.1,23.2,15.0
3574,9,13,3,5.1,1.0,Monday,16:45,10.4,16.3,25.2
3575,7,10,3,9.7,0.0,Tuesday,07:46,5.7,16.8,20.1
3576,9,13,3,5.6,0.0,Monday,11:02,9.9,15.9,28.0
3577,8,12,4,6.0,0.0,Wednesday,12:44,11.3,9.9,18.4
3578,7,10,3,7.7,1.0,Sunday,08:42,1.2,4.9,17.9
3579,14,21,5,5.5,0.0,Monday,14:33,12.3,4.0,23.2
3580,10,15,3,5.6,0.0,Thursday,08:52,10.6,5.0,19.3
3581,8,14,5,3.9,0.0,Monday,08:08,9.8,9.3,7.3
3582,6,10,4,5.5,1.0,Monday,08:41,8.1,12.6,15.0
3583,7,12,4,5.7,0.0,Wednesday,04:08,6.5,3.9,8.2
3584,3,6,3,6.8,1.0,Thursday,04:59,5.9,5.5,7.4
3585,8,12,4,9.1,0.0,Thursday,09:59,5.8,14.9,23.1
3586,10,15,5,3.9,0.0,Tuesday,07:27,9.0,7.3,9.1
3587,8,12,3,7.4,0.0,Thursday,20:54,4.4,11.8,22.6
3588,7,11,3,9.7,1.0,Thursday,15:39,,18.8,33.7
3589,8,13,5,9.3,0.0,Saturday,12:31,8.1,17.0,25.3
3590,9,13,2,6.3,,Wednesday,11:08,4.9,31.1,43.4
3591,6,12,3,9.6,0.0,Saturday,10:14,10.0,12.4,28.5
3592,12,18,4,5.5,1.0,Thursday,19:58,11.2,11.7,26.9
3593,8,13,5,11.5,0.0,Tuesday,12:57,5.3,8.7,52.0
3594,6,10,3,9.9,1.0,Tuesday,09:10,6.1,28.5,26.5
3595,7,13,3,8.4,0.0,Sunday,16:03,9.5,17.8,24.5
3596,6,12,5,9.8,1.0,Saturday,18:28,8.7,27.3,25.1
3597,15,20,4,2.0,1.0,Thursday,23:50,4.9,2.3,11.9
3598,7,10,2,5.3,0.0,Wednesday,11:05,3.6,14.3,25.0
3599,8,12,3,7.7,0.0,Thursday,21:58,5.1,21.2,27.6
3600,16,22,5,6.6,0.0,Tuesday,12:48,9.4,10.3,31.2
3601,12,16,4,9.3,1.0,Thursday,18:12,12.8,17.4,45.6
3602,12,16,4,8.1,0.0,Saturday,11:24,5.6,26.2,35.5
3603,10,13,3,12.0,1.0,Wednesday,12:40,8.5,35.0,61.8
3604,2,4,2,7.6,0.0,Tuesday,21:56,4.4,28.3,13.9
3605,8,13,4,4.6,3.0,Friday,08:01,7.4,8.2,17.0
3606,8,11,2,10.6,1.0,Thursday,13:11,6.2,51.1,66.3
3607,11,15,3,4.7,1.0,Thursday,12:01,11.3,25.3,27.9
3608,8,14,4,3.1,0.0,Friday,15:21,13.0,0.0,11.5
3609,6,12,5,6.8,0.0,Thursday,21:56,8.0,15.5,13.1
3610,14,21,4,3.5,1.0,Friday,07:43,10.1,0.5,13.8
3611,13,20,6,6.4,1.0,Thursday,11:53,10.9,6.1,18.6
3612,7,10,3,8.9,1.0,Tuesday,10:39,8.8,24.3,33.2
3613,10,13,3,12.4,2.0,Monday,20:41,11.1,48.3,71.7
3614,3,6,2,9.1,1.0,Thursday,04:02,5.0,18.7,14.9
3615,10,15,3,11.2,0.0,Wednesday,15:36,5.6,35.9,47.4
3616,6,11,4,10.3,0.0,Sunday,18:41,9.5,0.2,18.3
3617,12,19,5,5.0,0.0,Saturday,18:48,12.1,13.6,21.0
3618,7,10,3,5.2,0.0,Saturday,11:20,5.9,11.9,21.8
3619,3,8,3,9.7,1.0,Friday,08:02,6.6,24.3,17.5
3620,7,12,4,7.4,,Wednesday,20:21,7.0,20.9,17.8
3621,23,29,6,11.3,0.0,Saturday,15:17,12.2,31.6,64.3
3622,10,13,3,11.5,0.0,Friday,16:53,,17.4,49.6
3623,10,14,4,3.5,0.0,Sunday,07:50,9.9,7.6,10.7
3624,3,8,3,7.6,0.0,Thursday,16:09,10.8,19.2,15.4
3625,6,11,3,4.4,0.0,Tuesday,06:08,7.0,9.5,3.9
3626,12,15,3,11.8,1.0,Monday,13:26,5.9,38.5,84.1
3627,9,14,4,5.0,0.0,Monday,17:55,10.7,7.4,18.2
3628,9,14,4,3.6,0.0,Saturday,18:34,8.9,8.7,14.9
3629,8,10,2,8.3,0.0,Thursday,10:16,4.2,26.5,36.5
3630,9,13,4,7.1,1.0,Thursday,09:44,10.1,14.3,27.2
3631,12,18,5,6.1,0.0,Thursday,10:22,8.3,10.7,21.6
3632,20,25,5,7.3,0.0,Wednesday,17:30,6.0,8.1,36.4
3633,4,10,4,4.5,1.0,Friday,16:52,7.4,20.6,13.9
3634,11,18,5,5.3,0.0,Saturday,13:48,6.7,15.6,19.2
3635,9,17,5,7.5,0.0,Thursday,21:49,11.2,0.7,17.9
3636,10,18,3,4.0,0.0,Friday,10:24,9.2,15.5,18.8
3637,5,12,4,5.7,1.0,Monday,07:04,11.7,,13.1
3638,9,13,4,6.2,0.0,Monday,20:20,9.7,21.9,20.6
3639,16,19,3,9.6,1.0,Friday,11:02,11.5,24.6,105.7
3640,10,18,5,2.1,1.0,Saturday,07:17,10.5,0.0,5.4
3641,11,15,4,8.1,1.0,Friday,17:01,10.9,20.9,37.5
3642,7,11,4,10.9,1.0,Wednesday,20:20,9.6,15.5,26.8
3643,7,11,4,6.0,0.0,Friday,09:35,5.1,14.6,13.7
3644,7,12,5,2.0,0.0,Sunday,21:25,4.6,0.3,0.4
3645,8,12,4,9.9,0.0,Thursday,11:33,7.8,27.9,30.9
3646,3,8,3,8.7,0.0,Monday,16:20,7.3,29.4,16.4
3647,6,11,3,7.7,1.0,Wednesday,09:15,5.9,4.8,19.6
3648,9,14,4,2.2,2.0,Friday,02:48,7.6,0.0,5.8
3649,11,16,4,9.7,3.0,Sunday,20:33,10.5,,45.0
3650,10,15,4,7.2,0.0,Thursday,10:56,8.6,14.6,22.7
3651,8,10,2,10.0,0.0,Wednesday,10:42,9.7,33.3,47.6
3652,7,11,4,4.7,1.0,Monday,07:59,11.8,11.2,11.4
3653,8,11,3,5.0,0.0,Wednesday,19:45,8.5,12.2,18.6
3654,11,19,4,7.1,2.0,Monday,19:42,7.3,21.1,34.2
3655,12,18,5,4.9,2.0,Friday,21:05,,12.4,22.8
3656,13,18,4,7.8,1.0,Wednesday,14:13,7.6,12.8,37.9
3657,13,19,5,10.1,0.0,Thursday,13:59,10.3,10.2,33.1
3658,13,19,5,7.0,1.0,Tuesday,21:02,13.8,11.6,25.2
3659,8,13,4,3.1,1.0,Wednesday,19:33,10.2,7.2,10.9
3660,4,10,4,5.0,0.0,Sunday,11:21,,3.8,8.3
3661,16,21,5,9.9,0.0,Saturday,14:15,11.1,23.2,49.6
3662,13,17,3,9.3,1.0,Thursday,21:43,11.1,23.3,51.1
3663,13,18,4,10.9,1.0,Monday,18:47,9.3,15.9,57.2
3664,12,18,5,,1.0,Monday,19:25,12.7,20.4,15.7
3665,5,11,4,11.5,0.0,Sunday,08:36,4.7,18.2,19.0
3666,4,9,5,5.1,0.0,Thursday,09:21,6.2,8.2,3.1
3667,5,8,2,11.5,4.0,Saturday,10:18,15.1,60.5,67.4
3668,8,14,5,5.4,0.0,Wednesday,20:00,13.6,7.8,11.4
3669,10,15,4,14.4,2.0,Saturday,09:31,7.5,29.7,61.3
3670,6,12,5,5.8,1.0,Thursday,15:16,8.9,0.0,12.5
3671,4,9,4,8.9,1.0,Monday,08:40,9.1,25.1,19.9
3672,7,12,4,10.5,1.0,Thursday,12:45,13.2,34.0,32.6
3673,11,15,3,10.1,1.0,Saturday,21:44,15.4,35.9,55.0
3674,11,17,4,6.4,0.0,Friday,02:00,8.7,0.0,12.3
3675,12,16,4,9.3,2.0,Tuesday,07:09,7.5,14.0,40.4
3676,6,10,3,7.8,0.0,Wednesday,09:39,7.1,34.9,19.2
3677,11,17,4,7.3,0.0,Sunday,13:04,8.4,14.4,25.4
3678,6,8,2,8.0,1.0,Sunday,05:34,0.0,13.5,24.2
3679,7,12,3,7.7,1.0,Wednesday,08:29,4.4,18.7,21.0
3680,3,6,3,8.5,0.0,Friday,17:30,8.1,30.2,16.0
3681,6,10,3,3.3,1.0,Tuesday,16:00,6.6,,12.5
3682,10,15,4,6.6,1.0,Monday,16:23,6.2,17.2,27.1
3683,15,18,3,10.1,0.0,Saturday,12:51,10.3,48.6,83.6
3684,2,9,5,8.6,1.0,Thursday,12:54,8.5,15.5,10.6
3685,5,11,6,,0.0,Wednesday,08:30,9.4,9.0,3.1
3686,11,16,4,5.0,0.0,Friday,21:30,9.6,5.5,17.4
3687,6,13,4,7.9,1.0,Wednesday,09:50,5.9,7.8,17.6
3688,4,8,4,6.7,1.0,Friday,07:26,10.0,11.2,13.1
3689,7,12,4,10.9,1.0,Friday,11:56,7.0,29.6,32.6
3690,14,20,6,8.3,1.0,Sunday,17:36,10.1,11.2,26.6
3691,11,15,3,12.2,0.0,Monday,16:54,5.4,36.4,64.2
3692,5,9,3,6.7,0.0,Thursday,10:58,10.4,12.7,14.1
3693,11,17,3,9.3,1.0,Wednesday,15:14,14.1,22.5,49.6
3694,6,11,4,4.9,0.0,Monday,21:32,2.4,24.6,11.7
3695,8,13,5,4.4,1.0,Monday,11:25,7.2,1.2,13.9
3696,15,22,6,4.6,0.0,Thursday,11:22,,0.0,15.3
3697,5,10,4,8.2,2.0,Sunday,09:46,11.7,4.1,19.7
3698,7,13,6,8.2,0.0,Friday,11:56,11.6,11.2,12.8
3699,8,12,4,5.4,0.0,Wednesday,11:09,8.0,9.2,15.8
3700,7,9,2,11.6,3.0,Thursday,10:34,9.6,48.8,68.0
3701,13,17,4,8.4,1.0,Friday,17:53,16.0,17.3,44.8
3702,17,24,5,6.0,3.0,Friday,16:58,12.3,,40.6
3703,9,14,3,7.5,1.0,Tuesday,07:00,9.9,23.4,28.5
3704,6,11,5,5.0,2.0,Sunday,20:29,12.0,13.9,18.6
3705,7,10,2,3.9,1.0,Wednesday,08:56,7.5,15.3,17.4
3706,4,9,4,6.8,0.0,Friday,05:27,6.8,5.3,2.9
3707,17,22,5,8.4,1.0,Friday,18:38,12.3,15.9,46.5
3708,11,18,5,9.6,2.0,Monday,12:30,13.2,16.1,46.6
3709,10,16,4,8.6,1.0,Friday,17:57,13.0,16.9,34.2
3710,14,21,5,5.9,1.0,Monday,18:49,,10.3,29.8
3711,14,20,5,2.8,1.0,Saturday,10:39,10.2,3.6,16.6
3712,6,11,4,9.1,0.0,Wednesday,10:45,10.8,23.6,19.1
3713,12,16,3,11.3,1.0,Saturday,11:04,9.6,41.5,72.7
3714,9,14,3,2.0,0.0,Sunday,14:38,9.5,7.1,45.7
3715,13,18,4,8.0,0.0,Thursday,16:51,11.3,20.0,35.5
3716,5,9,4,5.7,0.0,Tuesday,17:33,3.7,12.5,7.5
3717,13,19,5,11.1,1.0,Monday,19:50,14.7,13.7,42.8
3718,5,10,4,7.0,0.0,Saturday,14:21,13.2,7.1,16.0
3719,24,30,4,6.0,2.0,Friday,17:06,11.9,17.0,52.1
3720,4,9,4,9.6,0.0,Monday,08:44,5.7,22.6,12.2
3721,4,7,2,7.7,0.0,Thursday,11:34,10.4,13.8,20.9
3722,7,13,5,10.8,0.0,Tuesday,17:27,8.9,14.1,20.4
3723,11,14,2,6.4,1.0,Wednesday,21:50,,8.5,41.6
3724,5,9,4,7.2,0.0,Tuesday,16:07,10.5,9.1,18.3
3725,10,14,2,8.0,0.0,Wednesday,14:57,7.9,17.3,49.2
3726,10,16,5,8.2,1.0,Monday,07:12,9.1,0.0,24.7
3727,10,15,5,7.5,2.0,Wednesday,13:19,7.5,14.7,32.7
3728,2,6,3,7.0,0.0,Wednesday,15:35,12.3,23.4,9.5
3729,8,12,4,,0.0,Monday,10:01,7.8,10.3,25.3
3730,7,11,4,4.9,0.0,Wednesday,00:21,6.0,6.6,7.7
3731,14,20,4,7.7,1.0,Thursday,08:46,,4.1,33.1
3732,13,19,5,,0.0,Tuesday,08:19,4.0,0.3,10.9
3733,10,16,4,7.8,3.0,Thursday,07:45,10.8,16.4,31.6
3734,7,13,5,6.7,,Thursday,10:46,10.0,9.4,14.5
3735,14,18,4,8.0,0.0,Friday,17:59,14.9,,39.5
3736,9,14,3,8.8,2.0,Sunday,13:51,10.6,16.4,47.0
3737,16,20,4,12.0,1.0,Sunday,20:33,9.9,14.2,59.3
3738,5,8,3,7.7,1.0,Sunday,11:23,9.5,10.8,23.8
3739,8,13,4,13.1,0.0,Wednesday,09:34,2.7,20.4,29.1
3740,6,13,4,12.3,1.0,Tuesday,12:42,8.8,27.2,32.9
3741,14,20,5,7.9,0.0,Thursday,13:28,10.3,9.5,29.6
3742,11,15,4,6.1,0.0,Saturday,07:08,9.2,11.6,23.9
3743,12,18,5,4.7,0.0,Saturday,15:47,13.8,6.9,14.2
3744,4,6,2,4.6,0.0,Sunday,08:41,3.0,16.5,7.2
3745,20,25,4,8.6,5.0,Monday,13:32,13.1,22.2,90.5
3746,6,9,3,6.8,0.0,Thursday,07:53,,3.0,11.1
3747,8,13,4,9.3,0.0,Monday,07:01,8.1,18.8,26.5
3748,11,19,6,7.2,0.0,Saturday,17:21,8.5,6.3,21.9
3749,6,9,2,6.7,1.0,Saturday,09:15,6.1,18.5,31.7
3750,8,13,4,10.8,4.0,Friday,13:13,9.0,,53.5
3751,13,18,5,9.2,0.0,Saturday,19:42,11.3,1.2,33.6
3752,6,10,4,9.9,2.0,Monday,21:20,8.2,14.5,29.0
3753,-1,14,6,8.3,1.0,Sunday,18:34,10.8,8.4,18.0
3754,8,14,4,9.9,2.0,Wednesday,17:00,6.6,14.4,36.0
3755,3,7,4,9.4,1.0,Wednesday,09:14,11.6,13.8,14.8
3756,6,11,4,8.7,1.0,Thursday,15:35,10.7,14.2,23.9
3757,9,13,4,8.7,0.0,Thursday,12:00,10.1,2.2,28.7
3758,13,21,4,13.2,0.0,Saturday,14:02,10.0,24.3,62.8
3759,3,10,5,8.8,0.0,Sunday,11:06,8.9,29.4,7.9
3760,14,21,6,10.7,5.0,Tuesday,19:07,14.2,0.0,60.3
3761,21,28,5,12.6,1.0,Saturday,17:36,11.9,30.2,88.7
3762,12,15,3,8.6,0.0,Friday,19:41,12.5,19.7,48.9
3763,10,13,3,9.3,,Sunday,16:20,9.9,17.6,35.9
3764,13,18,5,7.2,2.0,Wednesday,17:15,8.8,8.3,34.2
3765,9,14,4,5.7,0.0,Wednesday,18:46,11.3,5.9,14.6
3766,8,14,3,11.6,2.0,Tuesday,11:01,6.3,36.0,52.7
3767,19,26,6,4.7,,Monday,14:55,15.4,13.6,24.8
3768,9,12,3,7.1,0.0,Sunday,02:42,6.5,6.3,14.9
3769,12,20,5,8.6,2.0,Monday,14:38,9.9,8.4,35.2
3770,11,16,5,12.7,2.0,Monday,11:52,13.0,14.4,51.8
3771,9,14,4,6.3,0.0,Friday,16:00,7.9,27.3,21.9
3772,7,10,3,10.3,0.0,Tuesday,18:47,4.8,32.2,36.2
3773,9,14,4,8.6,1.0,Wednesday,10:46,11.7,7.6,28.4
3774,14,19,4,6.6,1.0,Friday,13:25,5.9,13.2,34.9
3775,9,14,5,7.7,1.0,Sunday,15:03,5.6,6.4,18.2
3776,6,10,3,3.9,2.0,Friday,10:52,9.9,13.8,11.4
3777,9,13,3,9.2,,Tuesday,20:54,5.1,29.1,33.3
3778,10,14,4,7.2,0.0,Thursday,20:44,8.1,7.6,21.5
3779,4,6,2,7.4,0.0,Sunday,07:02,1.8,10.6,13.8
3780,10,16,5,7.1,0.0,Saturday,16:12,12.2,7.9,19.5
3781,8,11,3,4.4,0.0,Saturday,19:20,8.4,1.4,19.9
3782,9,14,5,8.5,2.0,Sunday,15:26,5.7,11.3,27.0
3783,9,12,1,4.0,1.0,Sunday,15:31,10.3,18.1,42.1
3784,5,9,4,9.7,0.0,Friday,12:25,9.5,20.9,20.1
3785,6,10,3,8.0,0.0,Thursday,08:28,5.1,19.2,15.9
3786,8,12,4,10.3,0.0,Sunday,16:24,8.4,27.9,25.7
3787,9,13,4,7.0,0.0,Thursday,14:24,8.4,7.9,20.9
3788,5,10,4,7.4,0.0,Sunday,07:26,8.1,19.1,9.2
3789,9,13,2,5.8,0.0,Friday,20:29,8.3,17.4,39.8
3790,9,14,5,6.6,0.0,Wednesday,17:00,9.1,0.0,15.3
3791,14,22,6,9.5,0.0,Tuesday,19:54,9.8,11.6,29.3
3792,10,15,5,6.7,1.0,Friday,11:41,11.3,11.4,25.2
3793,12,15,3,8.7,1.0,Friday,08:06,9.6,13.3,42.4
3794,12,16,3,9.4,1.0,Wednesday,18:13,9.1,21.4,59.8
3795,14,18,3,9.3,0.0,Monday,10:37,9.8,24.2,55.1
3796,6,10,3,9.2,0.0,Saturday,19:25,4.7,30.1,31.2
3797,10,16,5,7.6,0.0,Sunday,18:13,7.7,6.2,19.2
3798,11,17,5,11.5,2.0,Saturday,13:27,16.0,34.0,58.7
3799,8,13,4,8.5,0.0,Saturday,14:45,9.5,30.4,29.7
3800,6,13,5,11.0,1.0,Monday,12:44,10.6,19.4,26.8
3801,16,21,4,9.7,0.0,Tuesday,20:08,5.9,29.1,47.4
3802,8,13,3,8.0,0.0,Friday,15:01,7.2,11.0,29.9
3803,11,14,3,9.3,0.0,Wednesday,07:27,7.1,17.6,38.0
3804,10,14,4,7.1,2.0,Tuesday,19:07,7.1,13.4,36.0
3805,3,6,3,9.9,0.0,Friday,04:55,5.8,29.3,9.5
3806,7,12,5,10.9,0.0,Saturday,08:21,6.4,14.4,22.2
3807,17,22,4,4.3,0.0,Monday,16:36,11.2,6.7,27.8
3808,8,12,3,,0.0,Saturday,12:42,12.6,31.0,38.0
3809,9,14,5,6.4,2.0,Sunday,17:05,9.5,3.9,17.7
3810,9,14,5,10.4,3.0,Monday,10:37,9.3,17.8,39.7
3811,8,10,1,9.1,1.0,Wednesday,14:27,9.1,,94.7
3812,9,13,4,5.0,0.0,Sunday,14:58,5.0,,13.5
3813,12,17,5,6.6,0.0,Tuesday,12:15,13.9,12.9,24.5
3814,11,16,5,11.9,1.0,Saturday,19:37,11.7,21.6,46.9
3815,18,24,5,7.1,2.0,Friday,21:01,10.7,21.1,42.8
3816,6,10,3,6.3,1.0,Monday,01:25,6.4,18.6,13.3
3817,11,16,4,6.0,1.0,Thursday,12:05,11.8,7.9,26.6
3818,0,3,3,11.7,0.0,Sunday,21:11,3.1,25.0,0.0
3819,9,14,4,5.0,1.0,Thursday,20:02,9.1,8.2,18.1
3820,8,14,5,8.0,1.0,Friday,10:03,14.1,5.1,22.7
3821,14,19,4,10.5,0.0,Tuesday,11:31,7.6,25.3,49.0
3822,8,13,3,9.3,0.0,Tuesday,09:57,8.8,22.4,26.5
